-0.01226806640625	-0.00677490234375	1.00811767578125
-0.06195068359375	-0.005126953125	1.005615234375
-0.14654541015625	-0.00323486328125	0.99615478515625
-0.23175048828125	-0.001220703125	0.9794921875
-0.31060791015625	0.0006103515625	0.95660400390625
-0.3927001953125	0.00213623046875	0.92529296875
-0.469970703125	0.00341796875	0.8880615234375
-0.542236328125	0.0042724609375	0.84527587890625
-0.61328125	0.0048828125	0.79443359375
-0.678466796875	0.005615234375	0.73907470703125
-0.7340087890625	0.0045166015625	0.6834716796875
-0.79034423828125	0.0052490234375	0.61651611328125
-0.84271240234375	0.00537109375	0.542236328125
-0.88385009765625	0.005126953125	0.47064208984375
-0.91937255859375	0.0045166015625	0.39605712890625
-0.94989013671875	0.00360107421875	0.313232421875
-0.97198486328125	0.0025634765625	0.2335205078125
-0.98736572265625	0.00115966796875	0.15216064453125
-0.99615478515625	-0.00018310546875	0.06494140625
-0.9971923828125	-0.001953125	-0.01727294921875
-0.9913330078125	-0.0037841796875	-0.101318359375
-0.97760009765625	-0.00555419921875	-0.18890380859375
-0.95745849609375	-0.007568359375	-0.2689208984375
-0.9307861328125	-0.00970458984375	-0.34747314453125
-0.8946533203125	-0.01214599609375	-0.42901611328125
-0.8551025390625	-0.01434326171875	-0.501220703125
-0.80902099609375	-0.0167236328125	-0.570556640625
-0.75390625	-0.019287109375	-0.64019775390625
-0.6923828125	-0.02197265625	-0.70440673828125
-0.62738037109375	-0.0247802734375	-0.76153564453125
-0.55474853515625	-0.02740478515625	-0.81494140625
-0.481689453125	-0.02996826171875	-0.85919189453125
-0.4029541015625	-0.0323486328125	-0.89813232421875
-0.32147216796875	-0.03485107421875	-0.9298095703125
-0.23974609375	-0.0372314453125	-0.9537353515625
-0.1561279296875	-0.03948974609375	-0.9708251953125
-0.0638427734375	-0.0421142578125	-0.9813232421875
0.02386474609375	-0.04400634765625	-0.98345947265625
0.10546875	-0.04608154296875	-0.97894287109375
0.19537353515625	-0.0477294921875	-0.9652099609375
0.28143310546875	-0.04937744140625	-0.945068359375
0.357666015625	-0.051025390625	-0.919921875
