0.9945068359375	-0.027587890625	0.1763916015625
0.97442626953125	-0.0250244140625	0.2696533203125
0.943359375	-0.0234375	0.36480712890625
0.90155029296875	-0.02166748046875	0.459716796875
0.85736083984375	-0.02020263671875	0.5382080078125
0.80072021484375	-0.01898193359375	0.61944580078125
0.75567626953125	-0.01824951171875	0.67327880859375
0.6922607421875	-0.017333984375	0.73828125
0.62567138671875	-0.01708984375	0.794921875
0.54473876953125	-0.0167236328125	0.852294921875
0.45770263671875	-0.01666259765625	0.90167236328125
0.37335205078125	-0.01727294921875	0.93878173828125
0.27886962890625	-0.01776123046875	0.97052001953125
0.17803955078125	-0.01849365234375	0.99334716796875
0.0806884765625	-0.01934814453125	1.00543212890625
-0.0208740234375	-0.02203369140625	1.007568359375
-0.11737060546875	-0.02618408203125	1.00030517578125
-0.2108154296875	-0.03302001953125	0.9842529296875
-0.30474853515625	-0.0372314453125	0.95867919921875
-0.3900146484375	-0.03900146484375	0.926513671875
-0.48895263671875	-0.03741455078125	0.87811279296875
-0.577392578125	-0.0360107421875	0.82196044921875
-0.6490478515625	-0.039306640625	0.76611328125
-0.72357177734375	-0.03936767578125	0.69549560546875
-0.78619384765625	-0.0423583984375	0.62286376953125
-0.84210205078125	-0.04486083984375	0.5439453125
-0.89007568359375	-0.0462646484375	0.45989990234375
-0.9281005859375	-0.04791259765625	0.3751220703125
-0.9605712890625	-0.05078125	0.27874755859375
-0.98187255859375	-0.052978515625	0.1856689453125
-0.99383544921875	-0.0550537109375	0.09423828125
-0.9976806640625	-0.057373046875	-0.00469970703125
-0.99176025390625	-0.05938720703125	-0.097412109375
-0.97674560546875	-0.06134033203125	-0.19140625
-0.951416015625	-0.06304931640625	-0.2879638671875
-0.91705322265625	-0.06475830078125	-0.37939453125
-0.87335205078125	-0.06658935546875	-0.46844482421875
-0.82257080078125	-0.068115234375	-0.5504150390625
-0.76416015625	-0.06890869140625	-0.62652587890625
-0.69635009765625	-0.06982421875	-0.69970703125
-0.62554931640625	-0.06988525390625	-0.76190185546875
-0.54595947265625	-0.0703125	-0.81976318359375
-0.4569091796875	-0.0703125	-0.871337890625
-0.3719482421875	-0.07012939453125	-0.91033935546875
-0.2786865234375	-0.0694580078125	-0.94256591796875
-0.181884765625	-0.06866455078125	-0.96551513671875
-0.08966064453125	-0.0677490234375	-0.97869873046875
0.009765625	-0.066650390625	-0.98297119140625
0.1041259765625	-0.06524658203125	-0.97802734375
0.20245361328125	-0.0635986328125	-0.9637451171875
0.30010986328125	-0.06201171875	-0.93902587890625
0.385498046875	-0.059814453125	-0.90850830078125
0.47882080078125	-0.0574951171875	-0.86492919921875
0.5616455078125	-0.05548095703125	-0.81610107421875
0.6375732421875	-0.05316162109375	-0.76007080078125
0.71356201171875	-0.05078125	-0.69219970703125
0.77996826171875	-0.04827880859375	-0.619873046875
0.839599609375	-0.04541015625	-0.5399169921875
0.8922119140625	-0.04266357421875	-0.4527587890625
0.93316650390625	-0.0399169921875	-0.3660888671875
0.9669189453125	-0.037353515625	-0.27020263671875
0.990234375	-0.0347900390625	-0.1759033203125
1.00390625	-0.0325927734375	-0.078125
1.00830078125	-0.02984619140625	0.025146484375
1.002685546875	-0.02813720703125	0.1199951171875
0.994140625	-0.029541015625	0.1787109375
0.99072265625	0.072998046875	0.17620849609375
0.977294921875	0.17193603515625	0.1732177734375
0.9547119140625	0.2655029296875	0.1697998046875
0.9208984375	0.3616943359375	0.16534423828125
0.883544921875	0.4434814453125	0.16064453125
0.83319091796875	0.52935791015625	0.15557861328125
0.7769775390625	0.60687255859375	0.1492919921875
0.71112060546875	0.68170166015625	0.14263916015625
0.6373291015625	0.74951171875	0.135009765625
0.5596923828125	0.80810546875	0.1268310546875
0.47747802734375	0.858642578125	0.11785888671875
0.3868408203125	0.90252685546875	0.10809326171875
0.29998779296875	0.93463134765625	0.09869384765625
0.20587158203125	0.9591064453125	0.0892333984375
0.1153564453125	0.97412109375	0.07769775390625
0.02099609375	0.98101806640625	0.065673828125
-0.07879638671875	0.97808837890625	0.05352783203125
-0.17828369140625	0.96527099609375	0.041015625
-0.2752685546875	0.9427490234375	0.02886962890625
-0.37030029296875	0.91021728515625	0.016357421875
-0.45751953125	0.8701171875	0.0045166015625
-0.54925537109375	0.81646728515625	-0.00775146484375
-0.6307373046875	0.75653076171875	-0.0194091796875
-0.70220947265625	0.69171142578125	-0.02960205078125
-0.772216796875	0.61444091796875	-0.0394287109375
